2023-04-06 13:52:17,559 INFO    StreamThr :20176 [internal.py:wandb_internal():87] W&B internal server running at pid: 20176, started at: 2023-04-06 13:52:17.558882
2023-04-06 13:52:17,562 DEBUG   HandlerThread:20176 [handler.py:handle_request():144] handle_request: status
2023-04-06 13:52:17,564 INFO    WriterThread:20176 [datastore.py:open_for_write():85] open: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Convolucional\wandb\run-20230406_135217-g8nn33qh\run-g8nn33qh.wandb
2023-04-06 13:52:17,570 DEBUG   SenderThread:20176 [sender.py:send():336] send: header
2023-04-06 13:52:17,617 DEBUG   SenderThread:20176 [sender.py:send():336] send: run
2023-04-06 13:52:18,001 DEBUG   HandlerThread:20176 [handler.py:handle_request():144] handle_request: check_version
2023-04-06 13:52:18,002 INFO    SenderThread:20176 [dir_watcher.py:__init__():219] watching files in: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Convolucional\wandb\run-20230406_135217-g8nn33qh\files
2023-04-06 13:52:18,002 INFO    SenderThread:20176 [sender.py:_start_run_threads():1078] run started: g8nn33qh with start time 1680810737.559877
2023-04-06 13:52:18,002 DEBUG   SenderThread:20176 [sender.py:send_request():363] send_request: summary_record
2023-04-06 13:52:18,003 INFO    SenderThread:20176 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-06 13:52:18,004 DEBUG   SenderThread:20176 [sender.py:send_request():363] send_request: check_version
2023-04-06 13:52:18,301 DEBUG   HandlerThread:20176 [handler.py:handle_request():144] handle_request: run_start
2023-04-06 13:52:18,318 DEBUG   HandlerThread:20176 [system_info.py:__init__():31] System info init
2023-04-06 13:52:18,318 DEBUG   HandlerThread:20176 [system_info.py:__init__():46] System info init done
2023-04-06 13:52:18,318 INFO    HandlerThread:20176 [system_monitor.py:start():183] Starting system monitor
2023-04-06 13:52:18,319 INFO    SystemMonitor:20176 [system_monitor.py:_start():147] Starting system asset monitoring threads
