2023-04-04 19:15:25,819 INFO    StreamThr :43060 [internal.py:wandb_internal():87] W&B internal server running at pid: 43060, started at: 2023-04-04 19:15:25.818919
2023-04-04 19:15:25,822 DEBUG   HandlerThread:43060 [handler.py:handle_request():144] handle_request: status
2023-04-04 19:15:25,824 INFO    WriterThread:43060 [datastore.py:open_for_write():85] open: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Densa\wandb\run-20230404_191525-5ns5sah1\run-5ns5sah1.wandb
2023-04-04 19:15:25,828 DEBUG   SenderThread:43060 [sender.py:send():336] send: header
2023-04-04 19:15:25,879 DEBUG   SenderThread:43060 [sender.py:send():336] send: run
2023-04-04 19:15:26,246 DEBUG   HandlerThread:43060 [handler.py:handle_request():144] handle_request: check_version
2023-04-04 19:15:26,251 INFO    SenderThread:43060 [dir_watcher.py:__init__():219] watching files in: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Densa\wandb\run-20230404_191525-5ns5sah1\files
2023-04-04 19:15:26,251 INFO    SenderThread:43060 [sender.py:_start_run_threads():1078] run started: 5ns5sah1 with start time 1680657325.819916
2023-04-04 19:15:26,251 DEBUG   SenderThread:43060 [sender.py:send_request():363] send_request: summary_record
2023-04-04 19:15:26,252 INFO    SenderThread:43060 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-04 19:15:26,253 DEBUG   SenderThread:43060 [sender.py:send_request():363] send_request: check_version
2023-04-04 19:15:26,465 DEBUG   HandlerThread:43060 [handler.py:handle_request():144] handle_request: run_start
2023-04-04 19:15:26,483 DEBUG   HandlerThread:43060 [system_info.py:__init__():31] System info init
2023-04-04 19:15:26,483 DEBUG   HandlerThread:43060 [system_info.py:__init__():46] System info init done
2023-04-04 19:15:26,483 INFO    HandlerThread:43060 [system_monitor.py:start():183] Starting system monitor
2023-04-04 19:15:26,484 INFO    SystemMonitor:43060 [system_monitor.py:_start():147] Starting system asset monitoring threads
